"","data_name","model_name","stoc","hype","imp","randnum_train","randnum_split","randnum_stoc","epochs","trials","folds","train_time","hype_time","inf_time","date","best_threshold","best_f1_score","accuracy_nothres_nocal","precision_nothres_nocal","recall_nothres_nocal","f1_nothres_nocal","auc_nothres_nocal","av_prec_nothres_nocal","brier_nothres_nocal","pr_auc_nothres_nocal","true_neg_nothres_nocal","false_pos_nothres_nocal","false_neg_nothres_nocal","true_pos_nothres_nocal","accuracy_nothres_cal","precision_nothres_cal","recall_nothres_cal","f1_nothres_cal","auc_nothres_cal","av_prec_nothres_cal","brier_nothres_cal","pr_auc_nothres_cal","true_neg_nothres_cal","false_pos_nothres_cal","false_neg_nothres_cal","true_pos_nothres_cal","accuracy","precision","recall","f1","auc","av_prec","brier","pr_auc","true_neg","false_pos","false_neg","true_pos","lr_max","batch_size","ESPatience","weight_decay","alpha","gamma","nf","fc_dropout","conv_dropout","ks","kss","conv_layers","hidden_size","rnn_layers","cell_dropout","rnn_dropout","max_depth","eta","subsample","colsample_bytree","n_estimators","min_child_weight","reg_alpha","reg_lambda","epochs.1","n_heads","d_ff","encoder_layers","encoder_dropout","learning_rate_init","prop"
"88","repeat2_2_var6","ResNet",0.1,"True","False",9,3,4,50,200,2,130.710408453015,61125.9976936779,30.8918393729255,"20241031-075732",0.6676619,0.971644612476371,0.99835,0.892733564013841,0.992307692307692,0.939890710382514,0.999880367859091,0.990039179111569,0.00498457735062179,0.990017189050526,19709,31,2,258,0.99835,0.892733564013841,0.992307692307692,0.939890710382514,0.999880367859091,0.990039179111569,0.00130407364148277,0.990017189050526,19709,31,2,258,0.99925,0.955390334572491,0.988461538461539,0.97164461247637,0.999880367859091,0.990039179111569,0.00130407364148277,0.990017189050526,19728,12,3,257,0.00956489623547895,128,5,0.000868988566390404,0.436755770756954,1.04063376257843,32,0.356660241966886,NA,"[3, 5, 7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013
"89","repeat2_2_var6","XGBoost",0.1,"True","False",9,3,4,50,200,2,4.99098826403497,1906.30229972,0.801851091033313,"20241028-174407",0.610686182975769,0.982791586998088,0.99855,0.902439024390244,0.996153846153846,0.946983546617916,0.99995830410724,0.99672746065042,0.00575611423801187,0.996720846754922,19712,28,1,259,0.99945,0.969811320754717,0.988461538461539,0.979047619047619,0.99995830410724,0.99672746065042,0.000522414493482529,0.996720846754922,19732,8,3,257,0.99955,0.977186311787072,0.988461538461539,0.982791586998088,0.99995830410724,0.99672746065042,0.000522414493482529,0.996720846754922,19734,6,3,257,NA,NA,5,NA,NA,0.766634017823484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.0143676809764283,0.509755386676382,0.945511684908123,991,1,0.510859767778246,1.74865046397944,NA,NA,NA,NA,NA,NA,0.013
"90","repeat2_var4_var5","InceptionTime",0.1,"True","False",7,3,4,50,200,2,261.380572855007,41895.759957232,18.8325391593389,"20241017-122015",0.29638752,0.99009900990099,0.99935,0.991329479768786,0.971671388101983,0.98140200286123,0.999960780870177,0.997753119255576,0.144375995499005,0.997749723506544,19644,3,10,343,0.99935,0.991329479768786,0.971671388101983,0.98140200286123,0.999960780870177,0.997753119255576,0.000602261656153796,0.997749723506545,19644,3,10,343,0.99965,0.988700564971751,0.991501416430595,0.99009900990099,0.999960780870177,0.997753119255576,0.000602261656153796,0.997749723506545,19643,4,3,350,NA,64,5,0.000199813164681897,0.210387038163834,2.03955694770372,16,0.246539127391419,0.220744507493281,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0756594158687269,0.01765
"91","repeat2_var4_var5","InceptionTime",0.1,"True","False",9,3,4,50,200,2,376.084365025046,76202.422953029,46.2003310539294,"20241030-091208",0.6561399,0.947517730496454,0.9974,0.903485254691689,0.954674220963173,0.928374655647383,0.999166305115314,0.975391346619848,0.0960290744793423,0.975369012176513,19611,36,16,337,0.9974,0.903485254691689,0.954674220963173,0.928374655647383,0.99916543998745,0.97537515169184,0.00327188054705529,0.975352813875309,19611,36,16,337,0.99815,0.948863636363636,0.946175637393768,0.947517730496454,0.99916543998745,0.97537515169184,0.00327188054705529,0.975352813875309,19629,18,19,334,0.0756594158687269,64,5,0.000199813164681897,0.210387038163834,2.03955694770372,16,0.246539127391419,0.220744507493281,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01765
"92","repeat2_var4_var5","LSTMAttention",0.1,"True","False",9,3,4,50,200,2,444.604388640029,42914.2893245829,32.8567458280595,"20241103-084950",0.9643732,1,1,1,1,1,1,1,0.00278634463141138,1,19647,0,0,353,1,1,1,1,1,1,1.45928817652529e-05,1,19647,0,0,353,1,1,1,1,1,1,1.45928817652529e-05,1,19647,0,0,353,0.00357915720365061,128,10,0.00368477169175414,0.476333190289435,1.07346554889961,NA,0.0353348997060286,NA,NA,NA,NA,64,1,NA,0.248100537335949,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2048,2,0.313667827537329,NA,0.01765
"93","repeat2_var4_var5","ResNet",0.1,"True","False",7,3,4,50,200,2,135.292712453287,47311.8990618507,10.0164612890221,"20241018-083728",0.65156287,0.995768688293371,0.99975,0.986033519553073,1,0.992967651195499,0.999998558120227,0.999919790704235,0.00773082283127629,0.999919676824674,19642,5,0,353,0.99975,0.986033519553073,1,0.992967651195499,0.999998558120227,0.999919790704235,0.000220558904755406,0.999919676824674,19642,5,0,353,0.99985,0.991573033707865,1,0.995768688293371,0.999998558120227,0.999919790704235,0.000220558904755406,0.999919676824674,19644,3,0,353,NA,128,10,0.00347976575430702,0.257434035810391,1.20628882058292,32,0.0965037549482067,NA,"[3, 5, 7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027557123111572,0.01765
"94","repeat2_var4_var5","ResNet",0.1,"True","False",9,3,4,50,200,2,176.612722779973,90790.096303998,13.6025319499895,"20241030-091159",0.87770706,0.965325936199723,0.9973,0.867321867321867,1,0.928947368421053,0.999772182995883,0.984103069716212,0.0129699724802514,0.984072605653743,19593,54,0,353,0.9973,0.867321867321867,1,0.928947368421053,0.999772182995883,0.984095388468219,0.00225255124091857,0.984064886266547,19593,54,0,353,0.99875,0.945652173913043,0.985835694050991,0.965325936199723,0.999772182995883,0.984095388468219,0.00225255124091857,0.984064886266547,19627,20,5,348,0.027557123111572,128,10,0.00347976575430702,0.257434035810391,1.20628882058292,32,0.0965037549482067,NA,"[3, 5, 7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01765
"95","repeat2_var4_var5","XGBoost",0.1,"True","False",9,3,4,50,200,2,38.7143915719935,17731.22566296,0.991137911041733,"20241029-083617",0.546238005161285,0.906779661016949,0.9887,0.610051993067591,0.997167138810198,0.756989247311828,0.999209849884455,0.960686360753301,0.0145449320080015,0.960626793672457,19422,225,1,352,0.99615,0.872972972972973,0.915014164305949,0.893499308437068,0.999209849884455,0.960686360753301,0.00318874558504048,0.960626793672457,19600,47,30,323,0.9967,0.904225352112676,0.909348441926346,0.906779661016949,0.999209849884455,0.960686360753301,0.00318874558504048,0.960626793672457,19613,34,32,321,NA,NA,5,NA,NA,4.95820179787941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.0169439083197709,0.772032916889518,0.956280597369492,365,7,0.594097921676845,1.67188326883202,NA,NA,NA,NA,NA,NA,0.01765
"96","sensitive_var4_n2_p5","InceptionTime",0.1,"True","False",7,3,4,50,200,2,370.646916299593,105601.227009938,35.726958476007,"20241014-114830",0.11452965,0.990011098779134,0.99925,1,0.966887417218543,0.983164983164983,0.999933369404202,0.997902274433191,0.0643691764762024,0.997900543979562,19547,0,15,438,0.99925,1,0.966887417218543,0.983164983164983,0.999933482337415,0.997904706649684,0.00059837373370664,0.997902977303416,19547,0,15,438,0.99955,0.995535714285714,0.984547461368653,0.990011098779134,0.999933482337415,0.997904706649684,0.00059837373370664,0.997902977303416,19545,2,7,446,NA,128,10,0.00572836244399166,0.24195351315878,1.7543378527669,16,0.0639309797524247,0.0978007486393449,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080294552069278,0.02265
"97","sensitive_var4_n2_p5","InceptionTime",0.1,"True","False",7,3,4,50,200,2,82.8625163468532,44656.4410560653,15.2112412308343,"20241022-082355",0.09843862,1,0.99985,1,0.993377483443709,0.996677740863787,1,1,0.00597481475512414,1,19547,0,3,450,0.99985,1,0.993377483443709,0.996677740863787,1,1,0.00032946734715675,1,19547,0,3,450,1,1,1,1,1,1,0.00032946734715675,1,19547,0,0,453,0.054253280973189,256,5,0.00257382781318242,0.499765904656267,1.1840047466604,16,0.197267828673094,0.00788147451290462,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02265
"98","sensitive_var4_n2_p5","InceptionTime",0.1,"True","False",8,3,4,50,200,2,76.5380883580074,34199.5894571007,12.314230773598,"20241023-225106",0.43041056,1,0.9999,1,0.995584988962472,0.997787610619469,1,1,0.00507994681641699,1,19547,0,2,451,0.9999,1,0.995584988962472,0.997787610619469,1,1,0.000585913457709931,1,19547,0,2,451,1,1,1,1,1,1,0.000585913457709931,1,19547,0,0,453,0.054253280973189,256,5,0.00257382781318242,0.499765904656267,1.1840047466604,16,0.197267828673094,0.00788147451290462,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02265
"99","sensitive_var4_n2_p5","LSTMAttention",0.1,"True","False",7,3,4,50,200,2,266.552258188836,90775.9874259322,23.6847395962104,"20241014-114849",0.8140502,1,1,1,1,1,1,1,0.0396329658428206,1,19547,0,0,453,1,1,1,1,1,1,3.29636282249038e-05,1,19547,0,0,453,1,1,1,1,1,1,3.29636282249038e-05,1,19547,0,0,453,NA,128,10,0.00388769317448383,0.436835877046754,2.36677479723248,NA,0.115860511551943,NA,NA,NA,NA,128,2,NA,0.0605808893682109,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1024,3,0.150746294802696,0.000564154959364618,0.02265
"100","sensitive_var4_n2_p5","LSTMAttention",0.1,"True","False",7,3,4,50,200,2,395.300710364245,56306.388051223,13.8938809619285,"20241022-082003",0.9693589,1,1,1,1,1,1,1,0.0469074752740571,1,19547,0,0,453,1,1,1,1,1,1,4.70240243524608e-05,1,19547,0,0,453,1,1,1,1,1,1,4.70240243524608e-05,1,19547,0,0,453,0.000448390490992998,64,10,0.00213115388945623,0.346551420107422,2.14897767560936,NA,0.255295394868093,NA,NA,NA,NA,128,1,NA,0.0589881883439239,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1024,3,0.234380457764081,NA,0.02265
"101","sensitive_var4_n2_p5","LSTMAttention",0.1,"True","False",9,3,4,50,200,2,393.643852377019,39377.045126981,8.59177070698934,"20241029-131931",0.9795833,1,0.99985,0.993421052631579,1,0.996699669966997,1,1,0.0459706932284718,1,19544,3,0,453,0.99985,0.993421052631579,1,0.996699669966997,1,1,0.00021720435375677,1,19544,3,0,453,1,1,1,1,1,1,0.00021720435375677,1,19547,0,0,453,0.000448390490992998,64,10,0.00213115388945623,0.346551420107422,2.14897767560936,NA,0.255295394868093,NA,NA,NA,NA,128,1,NA,0.0589881883439239,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1024,3,0.234380457764081,NA,0.02265
"102","sensitive_var4_n2_p5","MLSTMFCN",0.1,"True","False",7,3,4,50,200,2,84.9230569861829,60610.919223059,18.0003642989323,"20241014-114903",0.9807159,0.995594713656388,0.99945,0.978354978354978,0.997792494481236,0.987978142076503,0.999997289602883,0.999885672748701,0.138866957153803,0.999885549090646,19537,10,1,452,0.99945,0.978354978354978,0.997792494481236,0.987978142076503,0.999997289602883,0.999885672748701,0.000635253679709094,0.999885549090646,19537,10,1,452,0.9998,0.993406593406593,0.997792494481236,0.995594713656388,0.999997289602883,0.999885672748701,0.000635253679709094,0.999885549090646,19544,3,1,452,NA,256,10,0.000613458343425382,0.132013711270086,1.80584916838232,NA,0.281798232218395,NA,NA,"[3, 5, 3]","[64, 128, 64]",120,2,0.297469989241992,0.793099376516775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0545290305396466,0.02265
"103","sensitive_var4_n2_p5","MLSTMFCN",0.1,"True","False",8,3,4,50,200,2,258.433437627042,56263.4566893381,13.7342462489614,"20241102-103052",0.3514727,0.995575221238938,0.9998,1,0.991169977924945,0.995565410199557,0.999931449539577,0.998180898093172,0.0563907893239304,0.998179649692126,19547,0,4,449,0.9998,1,0.991169977924945,0.995565410199557,0.999931449539577,0.998180898093172,0.000219143612752464,0.998179649692126,19547,0,4,449,0.9998,0.997782705099778,0.993377483443709,0.995575221238938,0.999931449539577,0.998180898093172,0.000219143612752464,0.998179649692126,19546,1,3,450,0.0275779521955386,64,10,0.0009886187526519,0.215974839560555,1.62851314038605,NA,0.214899464142582,NA,NA,"[7, 5, 3]","[256, 512, 256]",80,2,0.0566120518815948,0.732344028466997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02265
"104","sensitive_var4_n2_p5","ResNet",0.1,"True","False",7,3,4,50,200,2,508.574366362765,102565.579222692,37.3592852130532,"20241014-114821",0.9994029,0.995575221238938,0.9972,0.891518737672584,0.997792494481236,0.941666666666667,0.999934498736334,0.998667653095137,0.12339536810762,0.99866692258631,19492,55,1,452,0.9972,0.891518737672584,0.997792494481236,0.941666666666667,0.999934498736334,0.998667653095137,0.00233748113734813,0.99866692258631,19492,55,1,452,0.9998,0.997782705099778,0.993377483443709,0.995575221238938,0.999934498736334,0.998667653095137,0.00233748113734813,0.99866692258631,19546,1,3,450,NA,128,10,0.00246992546700365,0.150854437582862,1.90909175184992,128,0.132162249985866,NA,"[3, 5, 7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0499612431842155,0.02265
"105","sensitive_var4_n2_p5","ResNet",0.1,"True","False",9,3,4,50,200,2,251.729535933002,36866.931128928,11.2004572929582,"20241029-131934",0.90100116,0.998895027624309,0.9999,0.997792494481236,0.997792494481236,0.997792494481236,0.999997967202162,0.999915636731767,0.101298304058653,0.999915546983609,19546,1,1,452,0.9999,0.997792494481236,0.997792494481236,0.997792494481236,0.999997967202162,0.999915636731767,0.000143849821069354,0.999915546983609,19546,1,1,452,0.99995,1,0.997792494481236,0.998895027624309,0.999997967202162,0.999915636731767,0.000143849821069354,0.999915546983609,19547,0,1,452,0.0653757491621013,64,10,0.00269235578251061,0.216717109690173,1.92079593465273,32,0.111191002649441,NA,"[7, 5, 3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02265
"106","sensitive_var4_n2_p5","XGBoost",0.1,"True","False",9,3,4,50,200,2,9.77292495001166,2656.16961395599,1.13003878800373,"20241025-082518",0.424193322658539,0.998895027624309,0.9991,0.961783439490446,1,0.980519480519481,0.999998080135375,0.999920154055704,0.00635160030939078,0.999920068932096,19529,18,0,453,0.9999,1,0.995584988962472,0.997787610619469,0.999998080135375,0.999920154055704,0.000272807614746231,0.999920068932096,19547,0,2,451,0.99995,1,0.997792494481236,0.998895027624309,0.999998080135375,0.999920154055704,0.000272807614746231,0.999920068932096,19547,0,1,452,NA,NA,5,NA,NA,0.127440445221251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.0523275439397576,0.860309642697239,0.997415464290188,549,1,0.732968877241085,1.19840817353756,NA,NA,NA,NA,NA,NA,0.02265
"107","timing_1event_0year_45","InceptionTime",0.1,"True","False",7,3,4,50,200,2,78.8440898507833,43120.5999192251,16.3430832447484,"20241023-081710",0.6519672,0.999191592562652,0.9998,0.993579454253612,1,0.996779388083736,0.999999749934129,0.999992208156502,0.0126605449808979,0.999992201882876,19377,4,0,619,0.9998,0.993579454253612,1,0.996779388083736,0.999999749934128,0.999992208156502,0.000492196223904171,0.999992201882876,19377,4,0,619,0.99995,1,0.998384491114701,0.999191592562652,0.999999749934128,0.999992208156502,0.000492196223904171,0.999992201882876,19381,0,1,618,0.00380036435505253,256,5,0.000606555985906897,0.49207270268992,1.66697895269632,32,0.142109917320951,0.0349597294477522,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03095
"108","timing_1event_0year_45","LSTMAttention",0.1,"True","False",9,3,4,50,200,2,134.070944946026,57314.950135786,32.7121009399416,"20241030-092204",0.9840248,1,1,1,1,1,1,1,0.0230596625622019,1,19381,0,0,619,1,1,1,1,1,1,3.87306459735493e-05,1,19381,0,0,619,1,1,1,1,1,1,3.87306459735493e-05,1,19381,0,0,619,0.0056091246969937,128,10,0.00396406355277797,0.432448443779058,1.74821748416488,NA,0.111177002452493,NA,NA,NA,NA,64,1,NA,0.197747774759814,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,512,2,0.316908875452868,NA,0.03095
"109","timing_1event_0year_45","MLSTMFCN",0.1,"True","False",7,3,4,50,200,2,108.868701881729,51806.4291573367,15.9351327139884,"20241023-082010",0.06483576,0.998381877022654,0.99095,1,0.707592891760905,0.82876064333018,0.999998499604771,0.999953880821,0.0322323179065997,0.999953844188718,19381,0,181,438,0.99095,1,0.707592891760905,0.82876064333018,0.999998499604771,0.999953880821001,0.0067634402277623,0.999953844188718,19381,0,181,438,0.9999,1,0.996768982229402,0.998381877022654,0.999998499604771,0.999953880821001,0.0067634402277623,0.999953844188718,19381,0,2,617,0.0777422596120086,64,5,0.00270281287718872,0.473608870574934,2.11321120058657,NA,0.109274211455516,NA,NA,"[3, 5, 7]","[128, 256, 128]",80,3,0.238354220120249,0.66354707927857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03095
"110","timing_1event_0year_45","ResNet",0.1,"True","False",7,3,4,50,200,2,24.3954992638901,28462.4830323309,16.8213351569138,"20241023-081759",0.107354596,1,0.98095,1,0.384491114701131,0.555425904317386,1,1,0.0375071647648227,1,19381,0,381,238,0.98095,1,0.384491114701131,0.555425904317386,1,1,0.0091053227216826,1,19381,0,381,238,1,1,1,1,1,1,0.0091053227216826,1,19381,0,0,619,0.025026127177755,256,5,0.00893024298775394,0.497878650395165,2.29435248112094,32,0.173138697438568,NA,"[3, 5, 3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03095
"111","timing_1event_0year_45","ResNet",0.1,"True","False",9,3,4,50,200,2,80.0646460859571,31827.0240885069,63.9783660139656,"20241103-085048",0.26532266,1,0.9995,1,0.983844911147011,0.99185667752443,1,1,0.035749835807079,1,19381,0,10,609,0.9995,1,0.983844911147011,0.99185667752443,1,1,0.00114699947396029,1,19381,0,10,609,1,1,1,1,1,1,0.00114699947396029,1,19381,0,0,619,0.025026127177755,256,5,0.00893024298775394,0.497878650395165,2.29435248112094,32,0.173138697438568,NA,"[3, 5, 3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03095
"112","timing_1event_0year_45","XGBoost",0.1,"True","False",8,3,4,50,200,2,2.81464298535138,1791.40108112106,0.89783838391304,"20241024-090249",0.665344417095184,0.996768982229402,0.99775,0.932228915662651,1,0.964925954793453,0.999996082301346,0.999876320339278,0.0126075834609833,0.999876219402728,19336,45,0,619,0.99965,0.991961414790997,0.996768982229402,0.994359387590653,0.999996082301346,0.999876320339278,0.000630239265290007,0.999876219402728,19376,5,2,617,0.9998,0.996768982229402,0.996768982229402,0.996768982229402,0.999996082301346,0.999876320339278,0.000630239265290007,0.999876219402728,19379,2,2,617,NA,NA,5,NA,NA,1.14651549255063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.178546564053229,0.893157552989861,0.808009302542402,966,5,0.517706550508159,2.46251993715803,NA,NA,NA,NA,NA,NA,0.03095
"113","timing_1event_0year_45","XGBoost",0.1,"True","False",9,3,4,50,200,2,36.9845224790042,13328.003588511,0.516231887042522,"20241030-132018",0.531858623027802,0.997578692493947,0.9974,0.922503725782414,1,0.95968992248062,0.999998999736514,0.999968797951768,0.0111774214814986,0.999968772800353,19329,52,0,619,0.9997,0.991974317817014,0.998384491114701,0.995169082125604,0.999998999736514,0.999968797951768,0.000582564445130124,0.999968772800353,19376,5,1,618,0.99985,0.996774193548387,0.998384491114701,0.997578692493947,0.999998999736514,0.999968797951768,0.000582564445130124,0.999968772800353,19379,2,1,618,NA,NA,5,NA,NA,1.14651549255063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.178546564053229,0.893157552989861,0.808009302542402,966,5,0.517706550508159,2.46251993715803,NA,NA,NA,NA,NA,NA,0.03095
"114","timing_1event_0year_46","InceptionTime",0.1,"True","False",7,3,4,50,200,2,96.1651963358745,39880.6522753653,13.8931373097003,"20241016-080245",0.25561824,0.99622641509434,0.9996,0.998095238095238,0.986817325800377,0.992424242424242,0.99997562400374,0.999369354666886,0.0168053887827917,0.999368931102245,19468,1,7,524,0.9996,0.998095238095238,0.986817325800377,0.992424242424242,0.99997562400374,0.999369354666886,0.000371795397923504,0.999368931102245,19468,1,7,524,0.9998,0.998109640831758,0.994350282485876,0.99622641509434,0.99997562400374,0.999369354666886,0.000371795397923504,0.999368931102245,19468,1,3,528,NA,256,5,0.00422633014211035,0.463715127582247,1.56942402850262,16,0.274815513470764,0.0701474424077883,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011437847023827,0.02655
"115","timing_1event_0year_46","LSTMAttention",0.1,"True","False",7,3,4,50,200,2,524.386157197878,92900.2095074737,120.612522226293,"20241016-154140",0.999303,1,1,1,1,1,1,1,0.0569525910800393,1,19469,0,0,531,1,1,1,1,1,1,3.8601175589954e-05,1,19469,0,0,531,1,1,1,1,1,1,3.8601175589954e-05,1,19469,0,0,531,NA,128,10,0.00563611494765762,0.272283143781159,1.57191511595041,NA,0.233632439900069,NA,NA,NA,NA,64,1,NA,0.375832637712178,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,512,3,0.230905159365916,0.0030406693303889,0.02655
"116","timing_1event_0year_46","ResNet",0.1,"True","False",7,3,4,50,200,2,93.8221078342758,42510.0186792701,19.4653249508701,"20241016-224344",0.11654001,0.996219281663516,0.99965,1,0.986817325800377,0.993364928909953,0.999992068128201,0.9997224090761,0.0745322691788364,0.999722158973679,19469,0,7,524,0.99965,1,0.986817325800377,0.993364928909953,0.999992068128201,0.9997224090761,0.000332799338205137,0.999722158973679,19469,0,7,524,0.9998,1,0.992467043314501,0.996219281663516,0.999992068128201,0.9997224090761,0.000332799338205137,0.999722158973679,19469,0,4,527,NA,128,10,0.00336355072427124,0.251362541768387,1.52464807104577,128,0.378418353033972,NA,"[7, 5, 3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0605768181786156,0.02655
"117","timing_1event_1year_46","MLSTMFCN",0.1,"True","False",7,3,4,50,200,2,114.795560385101,126015.084720612,13.3699222607538,"20241017-074831",0.323898,0.994683992911991,0.9994,1,0.985898942420682,0.992899408284024,0.999993249794011,0.999852953206029,0.0272318784428845,0.999852869402489,19149,0,12,839,0.9994,1,0.985898942420682,0.992899408284024,0.999993249794011,0.999852953206029,0.000548314203737652,0.999852869402489,19149,0,12,839,0.99955,1,0.989424206815511,0.99468399291199,0.999993249794011,0.999852953206029,0.000548314203737652,0.999852869402489,19149,0,9,842,NA,128,10,0.0082104080918925,0.37221494035264,1.32488573869911,NA,0.101947181171207,NA,NA,"[3, 5, 3]","[128, 256, 128]",80,3,0.124576647851487,0.434635808999406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0420324101868703,0.04255
"118","timing_1event_2year_46","MLSTMFCN",0.1,"True","False",7,3,4,50,200,2,148.327629600652,72883.2260424988,10.5301917050965,"20241017-074915",0.99945134,0.985481742190937,0.9733,0.679494888755262,0.999115826702034,0.808876163206872,0.99966650795688,0.997674643376279,0.182450296967305,0.997673817018839,18336,533,1,1130,0.9733,0.679494888755262,0.999115826702034,0.808876163206872,0.999663649587535,0.997524951626184,0.0259958116095669,0.99760531571753,18336,533,1,1130,0.99835,0.980735551663748,0.99027409372237,0.985481742190937,0.999663649587535,0.997524951626184,0.0259958116095669,0.99760531571753,18847,22,11,1120,NA,64,10,0.00153967354232628,0.266012092829281,2.87243044509679,NA,0.0905064747476284,NA,NA,"[3, 5, 3]","[128, 256, 256]",120,2,0.275187273353262,0.613033742086562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088477071043617,0.05655
"119","timing_1event_4year_46","InceptionTime",0.1,"True","False",7,3,4,50,200,2,593.386774701066,167653.158323433,53.956615967676,"20241016-154103",0.8899567,0.999676270637747,0.9993,0.991014120667522,1,0.995486782720825,0.999999964907434,0.999999580797156,0.0556263361410351,0.999999580661404,18442,14,0,1544,0.9993,0.991014120667522,1,0.995486782720825,0.999999964907434,0.999999580797156,0.00134604651595296,0.999999580661404,18442,14,0,1544,0.99995,0.999352750809061,1,0.999676270637747,0.999999964907434,0.999999580797156,0.00134604651595296,0.999999580661404,18455,1,0,1544,NA,128,10,0.00952053682468646,0.210015579625336,1.1791280245718,128,0.0317084438726138,0.180344407791921,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0877900171893132,0.0772
"120","timing_1event_4year_46","LSTMAttention",0.1,"True","False",7,3,4,50,200,2,99.69154816214,90709.9236551421,8.20789060974494,"20241017-202554",0.26589447,0.998060762766645,0.9995,0.996761658031088,0.996761658031088,0.996761658031088,0.999995718706977,0.999948472904469,0.0431549432218731,0.999948454996979,18451,5,5,1539,0.9995,0.996761658031088,0.996761658031088,0.996761658031088,0.999995718706977,0.999948472904469,0.00079021794896479,0.999948454996979,18451,5,5,1539,0.9997,0.996129032258064,1,0.998060762766645,0.999995718706977,0.999948472904469,0.00079021794896479,0.999948454996979,18450,6,0,1544,NA,128,10,0.00632657086833773,0.427651107814426,2.19383886954268,NA,0.249046465693718,NA,NA,NA,NA,64,1,NA,0.0856535850562012,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,512,2,0.340252274944895,0.00269562285440245,0.0772
"121","timing_1event_4year_46","ResNet",0.1,"True","False",7,3,4,50,200,2,72.0570151251741,50479.6751591628,13.2648468432017,"20241017-122051",0.70023817,0.56600566572238,0.85655,0.349875368230229,1,0.51838173577304,0.949147678781182,0.500260495656652,0.222764818200467,0.4997148149241,15587,2869,0,1544,0.85655,0.349875368230229,1,0.51838173577304,0.949147836697728,0.500262012652122,0.237991877574595,0.499715691377484,15587,2869,0,1544,0.9234,0.503021148036254,0.647020725388601,0.56600566572238,0.949147836697728,0.500262012652122,0.237991877574595,0.499715691377484,17469,987,545,999,NA,128,10,0.00697027223547791,0.176019939615697,1.27975804504367,128,0.0746171926264398,NA,"[3, 5, 7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0737241861491878,0.0772
